"","x","y","layer"
"1",-123.601217557379,41.7401692517554,34
"2",-123.598523467379,41.7401692517554,34
"3",-123.595829377379,41.7401692517554,34
"4",-123.593135287379,41.7401692517554,34
"5",-123.590441197379,41.7401692517554,34
"6",-123.587747107379,41.7401692517554,34
"7",-123.584783608379,41.7401692517554,34
"8",-123.582089518379,41.7401692517554,34
"9",-123.579395428379,41.7401692517554,34
"10",-123.576701338379,41.7401692517554,34
"11",-123.574007248379,41.7401692517554,34
"12",-123.571313158379,41.7401692517554,34
"13",-123.568619068379,41.7401692517554,20
"14",-123.565924978379,41.7401692517554,20
"15",-123.563230888379,41.7401692517554,20
"16",-123.560536798379,41.7401692517554,20
"17",-123.557842708379,41.7401692517554,20
"18",-123.554879209379,41.7401692517554,20
"19",-123.552185119379,41.7401692517554,20
"20",-123.549491029379,41.7401692517554,20
"21",-123.546796939379,41.7401692517554,34
"22",-123.544102849379,41.7401692517554,34
"23",-123.541408759379,41.7401692517554,34
"24",-123.538714669379,41.7401692517554,34
"25",-123.536020579379,41.7401692517554,34
"26",-123.533326489379,41.7401692517554,34
"27",-123.530632399379,41.7401692517554,34
"28",-123.527938309379,41.7401692517554,34
"29",-123.525244219379,41.7401692517554,34
"30",-123.522280720379,41.7401692517554,34
"31",-123.519586630379,41.7401692517554,34
"32",-123.516892540379,41.7401692517554,34
"33",-123.514198450379,41.7401692517554,34
"34",-123.511504360379,41.7401692517554,34
"35",-123.508810270379,41.7401692517554,34
"36",-123.506116180379,41.7401692517554,34
"37",-123.503422090379,41.7401692517554,34
"38",-123.500728000379,41.7401692517554,34
"39",-123.498033910379,41.7401692517554,34
"40",-123.495339820379,41.7401692517554,34
"41",-123.492645730379,41.7401692517554,34
"42",-123.489682231379,41.7401692517554,34
"43",-123.486988141379,41.7401692517554,34
"44",-123.484294051379,41.7401692517554,34
"45",-123.481599961379,41.7401692517554,34
"46",-123.478905871379,41.7401692517554,34
"47",-123.476211781379,41.7401692517554,34
"48",-123.473517691379,41.7401692517554,34
"49",-123.470823601379,41.7401692517554,34
"50",-123.468129511379,41.7401692517554,34
"51",-123.465435421379,41.7401692517554,34
"52",-123.462741331379,41.7401692517554,34
"53",-123.459777832379,41.7401692517554,34
"54",-123.457083742379,41.7401692517554,34
"55",-123.454389652379,41.7401692517554,34
"56",-123.451695562379,41.7401692517554,34
"57",-123.449001472379,41.7401692517554,34
"58",-123.446307382379,41.7401692517554,34
"59",-123.443613292379,41.7401692517554,34
"60",-123.440919202379,41.7401692517554,34
"61",-123.438225112379,41.7401692517554,34
"62",-123.435531022379,41.7401692517554,34
"63",-123.432836932379,41.7401692517554,34
"64",-123.430142842379,41.7401692517554,34
"65",-123.427179343379,41.7401692517554,34
"66",-123.424485253379,41.7401692517554,34
"67",-123.421791163379,41.7401692517554,34
"68",-123.419097073379,41.7401692517554,34
"69",-123.416402983379,41.7401692517554,34
"70",-123.413708893379,41.7401692517554,34
"71",-123.411014803379,41.7401692517554,34
"72",-123.408320713379,41.7401692517554,34
"73",-123.405626623379,41.7401692517554,34
"74",-123.402932533379,41.7401692517554,34
"75",-123.400238443379,41.7401692517554,34
"76",-123.397274944379,41.7401692517554,34
"77",-123.394580854379,41.7401692517554,34
"78",-123.391886764379,41.7401692517554,34
"79",-123.389192674379,41.7401692517554,34
"80",-123.386498584379,41.7401692517554,34
"81",-123.383804494379,41.7401692517554,34
"82",-123.381110404379,41.7401692517554,34
"83",-123.378416314379,41.7401692517554,34
"84",-123.375722224379,41.7401692517554,34
"85",-123.373028134379,41.7401692517554,34
"86",-123.370334044379,41.7401692517554,34
"87",-123.367639954379,41.7401692517554,34
"88",-123.364676455379,41.7401692517554,34
"89",-123.361982365379,41.7401692517554,34
"90",-123.359288275379,41.7401692517554,34
"91",-123.356594185379,41.7401692517554,34
"92",-123.353900095379,41.7401692517554,34
"93",-123.351206005379,41.7401692517554,34
"94",-123.348511915379,41.7401692517554,34
"95",-123.345817825379,41.7401692517554,34
"96",-123.343123735379,41.7401692517554,34
"97",-123.340429645379,41.7401692517554,34
"98",-123.337735555379,41.7401692517554,34
"99",-123.335041465379,41.7401692517554,34
"100",-123.332077966379,41.7401692517554,34
"101",-123.329383876379,41.7401692517554,34
"102",-123.326689786379,41.7401692517554,34
"103",-123.323995696379,41.7401692517554,34
"104",-123.321301606379,41.7401692517554,34
"105",-123.318607516379,41.7401692517554,34
"106",-123.315913426379,41.7401692517554,34
"107",-123.313219336379,41.7401692517554,34
"108",-123.310525246379,41.7401692517554,34
"109",-123.307831156379,41.7401692517554,34
"110",-123.305137066379,41.7401692517554,34
"111",-123.302173567379,41.7401692517554,34
"112",-123.299479477379,41.7401692517554,34
"113",-123.296785387379,41.7401692517554,34
"114",-123.294091297379,41.7401692517554,34
"115",-123.291397207379,41.7401692517554,34
"116",-123.288703117379,41.7401692517554,34
"117",-123.601217557379,41.7374751617554,34
