"","x","y","layer"
"329",-123.1473528035,41.1990213169879,1
"330",-123.1446587135,41.1990213169879,1
"331",-123.1419646235,41.1990213169879,1
"332",-123.1390011245,41.1990213169879,1
"333",-123.1363070345,41.1990213169879,1
"334",-123.1336129445,41.1990213169879,1
"335",-123.1309188545,41.1990213169879,1
"336",-123.1282247645,41.1990213169879,1
"337",-123.1255306745,41.1990213169879,1
"338",-123.1228365845,41.1990213169879,1
"339",-123.1201424945,41.1990213169879,1
"340",-123.1174484045,41.1990213169879,1
"341",-123.1147543145,41.1990213169879,1
"342",-123.1120602245,41.1990213169879,1
"343",-123.1093661345,41.1990213169879,1
"344",-123.1066720445,41.1990213169879,1
"345",-123.1037085455,41.1990213169879,1
"346",-123.1010144555,41.1990213169879,1
"347",-123.0983203655,41.1990213169879,1
"348",-123.0956262755,41.1990213169879,1
"349",-123.0929321855,41.1990213169879,1
"350",-123.0902380955,41.1990213169879,1
"351",-123.0875440055,41.1990213169879,1
"352",-123.0848499155,41.1990213169879,1
"353",-123.0821558255,41.1990213169879,1
"354",-123.0794617355,41.1990213169879,1
"355",-123.0767676455,41.1990213169879,1
"356",-123.0740735555,41.1990213169879,1
"357",-123.0713794655,41.1990213169879,1
"358",-123.0686853755,41.1990213169879,1
"359",-123.0657218765,41.1990213169879,1
"360",-123.0630277865,41.1990213169879,1
"361",-123.0603336965,41.1990213169879,1
"362",-123.0576396065,41.1990213169879,1
"363",-123.0549455165,41.1990213169879,1
"364",-123.0522514265,41.1990213169879,1
"365",-123.0495573365,41.1990213169879,1
"366",-123.0468632465,41.1990213169879,1
"367",-123.0441691565,41.1990213169879,1
"368",-123.0414750665,41.1990213169879,1
"369",-123.0387809765,41.1990213169879,1
"370",-123.0360868865,41.1990213169879,1
"371",-123.0333927965,41.1990213169879,1
"372",-123.0304292975,41.1990213169879,1
"373",-123.0277352075,41.1990213169879,1
"374",-123.0250411175,41.1990213169879,1
"375",-123.0223470275,41.1990213169879,1
"376",-123.0196529375,41.1990213169879,1
"377",-123.0169588475,41.1990213169879,1
"378",-123.0142647575,41.1990213169879,1
"379",-123.0115706675,41.1990213169879,1
"380",-123.0088765775,41.1990213169879,1
"381",-123.0061824875,41.1990213169879,1
"382",-123.0034883975,41.1990213169879,1
"383",-123.0007943075,41.1990213169879,1
"384",-122.9981002175,41.1990213169879,1
"385",-122.9954061275,41.1990213169879,1
"386",-122.9924426285,41.1990213169879,1
"387",-122.9897485385,41.1990213169879,1
"388",-122.9870544485,41.1990213169879,1
"389",-122.9843603585,41.1990213169879,1
"390",-122.9816662685,41.1990213169879,1
"391",-122.9789721785,41.1990213169879,1
"392",-122.9762780885,41.1990213169879,1
"393",-122.9735839985,41.1990213169879,1
"394",-122.9708899085,41.1990213169879,1
"395",-122.9681958185,41.1990213169879,1
"396",-122.9655017285,41.1990213169879,1
"397",-122.9628076385,41.1990213169879,1
"398",-122.9601135485,41.1990213169879,1
"399",-122.9571500495,41.1990213169879,1
"400",-122.9544559595,41.1990213169879,1
"401",-122.9517618695,41.1990213169879,1
"402",-122.9490677795,41.1990213169879,1
"403",-122.9463736895,41.1990213169879,1
"404",-122.9436795995,41.1990213169879,1
"405",-122.9409855095,41.1990213169879,1
"406",-123.3046876595,41.1963272269879,1
"407",-123.3019935695,41.1963272269879,1
"408",-123.2992994795,41.1963272269879,2
"409",-123.2966053895,41.1963272269879,1
"410",-123.2939112995,41.1963272269879,1
"411",-123.2912172095,41.1963272269879,1
"412",-123.2885231195,41.1963272269879,2
"413",-123.2855596205,41.1963272269879,2
"414",-123.2828655305,41.1963272269879,2
"415",-123.2801714405,41.1963272269879,2
"416",-123.2774773505,41.1963272269879,3
"417",-123.2747832605,41.1963272269879,2
"418",-123.2720891705,41.1963272269879,2
"419",-123.2693950805,41.1963272269879,3
"420",-123.2667009905,41.1963272269879,2
"421",-123.2640069005,41.1963272269879,2
"422",-123.2613128105,41.1963272269879,2
"423",-123.2586187205,41.1963272269879,4
"424",-123.2559246305,41.1963272269879,4
"425",-123.2532305405,41.1963272269879,3
"426",-123.2502670415,41.1963272269879,3
"427",-123.2475729515,41.1963272269879,2
"428",-123.2448788615,41.1963272269879,1
"429",-123.2421847715,41.1963272269879,2
"430",-123.2394906815,41.1963272269879,2
"431",-123.2367965915,41.1963272269879,2
"432",-123.2341025015,41.1963272269879,2
"433",-123.2314084115,41.1963272269879,2
"434",-123.2287143215,41.1963272269879,3
"435",-123.2260202315,41.1963272269879,3
"436",-123.2233261415,41.1963272269879,1
"437",-123.2206320515,41.1963272269879,1
"438",-123.2179379615,41.1963272269879,1
"439",-123.2152438715,41.1963272269879,1
"440",-123.2122803725,41.1963272269879,1
"441",-123.2095862825,41.1963272269879,1
"442",-123.2068921925,41.1963272269879,1
"443",-123.2041981025,41.1963272269879,1
"444",-123.2015040125,41.1963272269879,1
"445",-123.1988099225,41.1963272269879,1
"446",-123.1961158325,41.1963272269879,1
"447",-123.1934217425,41.1963272269879,1
"448",-123.1907276525,41.1963272269879,1
"449",-123.1880335625,41.1963272269879,1
"450",-123.1853394725,41.1963272269879,1
"451",-123.1826453825,41.1963272269879,1
"452",-123.1799512925,41.1963272269879,1
"453",-123.1769877935,41.1963272269879,1
"454",-123.1742937035,41.1963272269879,1
"455",-123.1715996135,41.1963272269879,1
"456",-123.1689055235,41.1963272269879,1
"457",-123.1662114335,41.1963272269879,1
"458",-123.1635173435,41.1963272269879,1
"459",-123.1608232535,41.1963272269879,1
"460",-123.1581291635,41.1963272269879,1
"461",-123.1554350735,41.1963272269879,1
"462",-123.1527409835,41.1963272269879,1
"463",-123.1500468935,41.1963272269879,1
"464",-123.1473528035,41.1963272269879,1
"465",-123.1446587135,41.1963272269879,1
"466",-123.1419646235,41.1963272269879,1
"467",-123.1390011245,41.1963272269879,1
"468",-123.1363070345,41.1963272269879,1
"469",-123.1336129445,41.1963272269879,1
"470",-123.1309188545,41.1963272269879,1
"471",-123.1282247645,41.1963272269879,1
"472",-123.1255306745,41.1963272269879,1
"473",-123.1228365845,41.1963272269879,1
"474",-123.1201424945,41.1963272269879,1
"475",-123.1174484045,41.1963272269879,1
"476",-123.1147543145,41.1963272269879,1
"477",-123.1120602245,41.1963272269879,1
"478",-123.1093661345,41.1963272269879,1
"479",-123.1066720445,41.1963272269879,1
"480",-123.1037085455,41.1963272269879,1
"481",-123.1010144555,41.1963272269879,1
"482",-123.0983203655,41.1963272269879,1
"483",-123.0956262755,41.1963272269879,1
"484",-123.0929321855,41.1963272269879,1
"485",-123.0902380955,41.1963272269879,1
"486",-123.0875440055,41.1963272269879,1
"487",-123.0848499155,41.1963272269879,1
"488",-123.0821558255,41.1963272269879,1
"489",-123.0794617355,41.1963272269879,1
"490",-123.0767676455,41.1963272269879,1
"491",-123.0740735555,41.1963272269879,1
"492",-123.0713794655,41.1963272269879,1
"493",-123.0686853755,41.1963272269879,1
"494",-123.0657218765,41.1963272269879,1
"495",-123.0630277865,41.1963272269879,1
"496",-123.0603336965,41.1963272269879,1
"497",-123.0576396065,41.1963272269879,1
"498",-123.0549455165,41.1963272269879,1
"499",-123.0522514265,41.1963272269879,1
"500",-123.0495573365,41.1963272269879,1
"501",-123.0468632465,41.1963272269879,1
"502",-123.0441691565,41.1963272269879,1
"503",-123.0414750665,41.1963272269879,1
"504",-123.0387809765,41.1963272269879,1
"505",-123.0360868865,41.1963272269879,1
"506",-123.0333927965,41.1963272269879,1
"507",-123.0304292975,41.1963272269879,1
"508",-123.0277352075,41.1963272269879,1
"509",-123.0250411175,41.1963272269879,1
"510",-123.0223470275,41.1963272269879,1
"511",-123.0196529375,41.1963272269879,1
"512",-123.0169588475,41.1963272269879,1
"513",-123.0142647575,41.1963272269879,1
"514",-123.0115706675,41.1963272269879,1
"515",-123.0088765775,41.1963272269879,1
"516",-123.0061824875,41.1963272269879,1
"517",-123.0034883975,41.1963272269879,1
"518",-123.0007943075,41.1963272269879,1
"519",-122.9981002175,41.1963272269879,1
"520",-122.9954061275,41.1963272269879,1
"521",-122.9924426285,41.1963272269879,1
"522",-122.9897485385,41.1963272269879,1
"523",-122.9870544485,41.1963272269879,1
"524",-122.9843603585,41.1963272269879,1
"525",-122.9816662685,41.1963272269879,1
"526",-122.9789721785,41.1963272269879,1
"527",-122.9762780885,41.1963272269879,1
"528",-122.9735839985,41.1963272269879,1
"529",-122.9708899085,41.1963272269879,1
"530",-122.9681958185,41.1963272269879,1
"531",-122.9655017285,41.1963272269879,1
"532",-122.9628076385,41.1963272269879,1
"533",-122.9601135485,41.1963272269879,1
"534",-122.9571500495,41.1963272269879,1
"535",-122.9544559595,41.1963272269879,1
"536",-122.9517618695,41.1963272269879,1
"537",-122.9490677795,41.1963272269879,1
"538",-122.9463736895,41.1963272269879,1
"539",-122.9436795995,41.1963272269879,1
"540",-122.9409855095,41.1963272269879,1
"541",-123.3046876595,41.1933637279879,2
"542",-123.3019935695,41.1933637279879,2
"543",-123.2992994795,41.1933637279879,2
"544",-123.2966053895,41.1933637279879,1
"545",-123.2939112995,41.1933637279879,1
"546",-123.2912172095,41.1933637279879,2
"547",-123.2885231195,41.1933637279879,2
"548",-123.2855596205,41.1933637279879,2
"549",-123.2828655305,41.1933637279879,2
"550",-123.2801714405,41.1933637279879,2
"551",-123.2774773505,41.1933637279879,4
"552",-123.2747832605,41.1933637279879,4
"553",-123.2720891705,41.1933637279879,3
"554",-123.2693950805,41.1933637279879,3
"555",-123.2667009905,41.1933637279879,1
"556",-123.2640069005,41.1933637279879,1
"557",-123.2613128105,41.1933637279879,3
"558",-123.2586187205,41.1933637279879,2
"559",-123.2559246305,41.1933637279879,4
"560",-123.2532305405,41.1933637279879,3
"561",-123.2502670415,41.1933637279879,2
"562",-123.2475729515,41.1933637279879,2
"563",-123.2448788615,41.1933637279879,3
"564",-123.2421847715,41.1933637279879,2
"565",-123.2394906815,41.1933637279879,3
"566",-123.2367965915,41.1933637279879,2
"567",-123.2341025015,41.1933637279879,2
"568",-123.2314084115,41.1933637279879,3
"569",-123.2287143215,41.1933637279879,2
"570",-123.2260202315,41.1933637279879,3
"571",-123.2233261415,41.1933637279879,1
"572",-123.2206320515,41.1933637279879,2
"573",-123.2179379615,41.1933637279879,1
"574",-123.2152438715,41.1933637279879,1
"575",-123.2122803725,41.1933637279879,1
"576",-123.2095862825,41.1933637279879,1
"577",-123.2068921925,41.1933637279879,1
"578",-123.2041981025,41.1933637279879,1
"579",-123.2015040125,41.1933637279879,1
"580",-123.1988099225,41.1933637279879,1
"581",-123.1961158325,41.1933637279879,1
"582",-123.1934217425,41.1933637279879,1
"583",-123.1907276525,41.1933637279879,1
"584",-123.1880335625,41.1933637279879,1
"585",-123.1853394725,41.1933637279879,1
"586",-123.1826453825,41.1933637279879,1
"587",-123.1799512925,41.1933637279879,1
"588",-123.1769877935,41.1933637279879,1
"589",-123.1742937035,41.1933637279879,1
"590",-123.1715996135,41.1933637279879,1
"591",-123.1689055235,41.1933637279879,1
"592",-123.1662114335,41.1933637279879,1
"593",-123.1635173435,41.1933637279879,1
"594",-123.1608232535,41.1933637279879,1
"595",-123.1581291635,41.1933637279879,1
"596",-123.1554350735,41.1933637279879,1
"597",-123.1527409835,41.1933637279879,1
"598",-123.1500468935,41.1933637279879,1
"599",-123.1473528035,41.1933637279879,1
"600",-123.1446587135,41.1933637279879,1
"601",-123.1419646235,41.1933637279879,1
"602",-123.1390011245,41.1933637279879,1
"603",-123.1363070345,41.1933637279879,1
"604",-123.1336129445,41.1933637279879,1
"605",-123.1309188545,41.1933637279879,1
"606",-123.1282247645,41.1933637279879,1
"607",-123.1255306745,41.1933637279879,1
"608",-123.1228365845,41.1933637279879,1
"609",-123.1201424945,41.1933637279879,1
"610",-123.1174484045,41.1933637279879,1
"611",-123.1147543145,41.1933637279879,1
"612",-123.1120602245,41.1933637279879,1
"613",-123.1093661345,41.1933637279879,1
"614",-123.1066720445,41.1933637279879,1
"615",-123.1037085455,41.1933637279879,1
"616",-123.1010144555,41.1933637279879,1
"617",-123.0983203655,41.1933637279879,1
"618",-123.0956262755,41.1933637279879,1
"619",-123.0929321855,41.1933637279879,1
"620",-123.0902380955,41.1933637279879,1
"621",-123.0875440055,41.1933637279879,1
"622",-123.0848499155,41.1933637279879,1
"623",-123.0821558255,41.1933637279879,1
"624",-123.0794617355,41.1933637279879,1
"625",-123.0767676455,41.1933637279879,1
"626",-123.0740735555,41.1933637279879,1
"627",-123.0713794655,41.1933637279879,1
"628",-123.0686853755,41.1933637279879,1
"629",-123.0657218765,41.1933637279879,1
"630",-123.0630277865,41.1933637279879,1
"631",-123.0603336965,41.1933637279879,1
"632",-123.0576396065,41.1933637279879,1
"633",-123.0549455165,41.1933637279879,1
"634",-123.0522514265,41.1933637279879,1
"635",-123.0495573365,41.1933637279879,1
"636",-123.0468632465,41.1933637279879,1
"637",-123.0441691565,41.1933637279879,1
"638",-123.0414750665,41.1933637279879,1
"639",-123.0387809765,41.1933637279879,1
"640",-123.0360868865,41.1933637279879,1
"641",-123.0333927965,41.1933637279879,1
"642",-123.0304292975,41.1933637279879,1
"643",-123.0277352075,41.1933637279879,1
"644",-123.0250411175,41.1933637279879,1
"645",-123.0223470275,41.1933637279879,1
"646",-123.0196529375,41.1933637279879,1
"647",-123.0169588475,41.1933637279879,1
"648",-123.0142647575,41.1933637279879,1
"649",-123.0115706675,41.1933637279879,1
"650",-123.0088765775,41.1933637279879,1
"651",-123.0061824875,41.1933637279879,1
"652",-123.0034883975,41.1933637279879,1
"653",-123.0007943075,41.1933637279879,1
"654",-122.9981002175,41.1933637279879,1
"655",-122.9954061275,41.1933637279879,1
"656",-122.9924426285,41.1933637279879,1
"657",-122.9897485385,41.1933637279879,1
"658",-122.9870544485,41.1933637279879,1
"659",-122.9843603585,41.1933637279879,1
"660",-122.9816662685,41.1933637279879,1
"661",-122.9789721785,41.1933637279879,1
"662",-122.9762780885,41.1933637279879,1
"663",-122.9735839985,41.1933637279879,1
"664",-122.9708899085,41.1933637279879,1
